Razão Social,CPF/CNPJ,Situação da solicitação,Área da pendência,Documento,Marcas e representações,Pendência
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"MARIENE ALVES LOPES - Cartão ponto com total de horas extras ou noturnas, vencido."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIAS CARVALHO DOS SANTOS - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIAS CARVALHO DOS SANTOS - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIAS CARVALHO DOS SANTOS - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MANOEL HERMINIO DA SILVA FILHO - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   

"
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MANOEL HERMINIO DA SILVA FILHO - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MANOEL HERMINIO DA SILVA FILHO - 05/26 - Maio 2026 - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MANOEL HERMINIO DA SILVA FILHO - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"LUZIA ALINE DE ARAUJO - 03/26 - Março 2026 - ASO sem informação do médico coordenador do PCMSO, ASO vencido."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"LUZIA ALINE DE ARAUJO - Ordens de Serviço, após o envio do PGR será realizada a análise."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ADRIANO PEREIRA DE SOUZA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"PEDRO HENRIQUE DOS SANTOS CORREA - Ordens de Serviço, após o envio do PGR será realizada a análise."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"PEDRO HENRIQUE DOS SANTOS CORREA - Cartão ponto com total de horas extras ou noturnas, vencido."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"HELDERLAN SILVA BEZERRA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"VALCIMAR BOREL DA COSTA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,LUZIA ALINE DE ARAUJO - Capacitação de acordo com a ordem de serviço
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"VALCIMAR BOREL DA COSTA - ASO.

Documentos reprovados (Folha ponto, ficha de EPI, Ordem de serviço e ASO)  devido divergências com PCMSO/PGR e CCT. Constam divergências de territoriedade. Após atualização/correção, será realizada nova análise.
"
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"LUZIA ALINE DE ARAUJO - Ficha de EPI, vencida."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"LUZIA ALINE DE ARAUJO - Cartão ponto com total de horas extras ou noturnas, vencido."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"VALCIMAR BOREL DA COSTA - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"AMILTON WAGNER ASSIS - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"AMILTON WAGNER ASSIS - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"AMILTON WAGNER ASSIS - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIEDSON RAFAEL DA SILVA MEDEI - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIEDSON RAFAEL DA SILVA MEDEI - 05/26 - Maio 2026 - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIEDSON RAFAEL DA SILVA MEDEI - 05/26 - Maio 2026 - Ficha de EPI.


Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIEDSON RAFAEL DA SILVA MEDEI - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MURIEL CONSTANTINO - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MURIEL CONSTANTINO - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MURIEL CONSTANTINO - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"EMERSON GOMES DA SILVA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"EMERSON GOMES DA SILVA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"EMERSON GOMES DA SILVA - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"ROBERT DIAS DA SILVA - ASO sem informação do médico coordenador do PCMSO, sem setor da função, sem CNPJ da empresa."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"ROBERT DIAS DA SILVA - Ordens de Serviço, após o envio do PGR será realizada a análise."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,ROBERT DIAS DA SILVA - Capacitação de acordo com a ordem de serviço
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"ROBERT DIAS DA SILVA - Ficha de EPI, vencida."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"ROBERT DIAS DA SILVA - Cartão ponto com total de horas extras ou noturnas, vencido."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ADALGIZO TORRES PEREIRA - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ADALGIZO TORRES PEREIRA - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"VITOR CRUZ DOS SANTOS - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"VITOR CRUZ DOS SANTOS - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"CLAUDIO REIS DOS SANTOS - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"CLAUDIO REIS DOS SANTOS - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"CLAUDIO REIS DOS SANTOS - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"CLAUDIO REIS DOS SANTOS - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"AMILTON WAGNER ASSIS - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"PEDRO HENRIQUE DOS SANTOS CORREA - ASO sem CNPJ da empresa, sem setor da função, sem informação do médico coordenador do PCMSO."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"HELDERLAN SILVA BEZERRA - 05/26 - Maio 2026 - ASO

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,PEDRO HENRIQUE DOS SANTOS CORREA - Capacitação de acordo com a ordem de serviço
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"HELDERLAN SILVA BEZERRA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"HELDERLAN SILVA BEZERRA - 05/26 - Maio 2026 - Ficha de EPI.


Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MURIEL CONSTANTINO - ASO.


Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MARCIONILO SILVA DA FONSECA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MARCIONILO SILVA DA FONSECA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MARCIONILO SILVA DA FONSECA - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MARCIONILO SILVA DA FONSECA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"EMERSON GOMES DA SILVA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"DEIVID SOUZA PEREIRA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"DEIVID SOUZA PEREIRA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"DEIVID SOUZA PEREIRA - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"DEIVID SOUZA PEREIRA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ADALGIZO TORRES PEREIRA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ADALGIZO TORRES PEREIRA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"VITOR CRUZ DOS SANTOS - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"VITOR CRUZ DOS SANTOS - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"GELSON QUEIROZ SOUSA - Ordens de Serviço.

Documentos reprovados (Folha ponto, ficha de EPI, Ordem de serviço e ASO)  devido divergências com PCMSO/PGR e CCT. Constam divergências de territoriedade. Após atualização/correção, será realizada nova análise.

"
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"GELSON QUEIROZ SOUSA - Ordens de Serviço

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"GELSON QUEIROZ SOUSA - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"GELSON QUEIROZ SOUSA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIEL DE ALMEIDA MOURA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIEL DE ALMEIDA MOURA - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ELIEL DE ALMEIDA MOURA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"STEINBERG GONCALVES BEZERRA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"STEINBERG GONCALVES BEZERRA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"STEINBERG GONCALVES BEZERRA - 05/26 - Maio 2026 - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"STEINBERG GONCALVES BEZERRA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"RENILDO VICENTE DA SILVA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"RENILDO VICENTE DA SILVA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"FRANKLIN FERREIRA BARBOSA - 05/26 - Maio 2026 - ASO

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"FRANKLIN FERREIRA BARBOSA - Ordens de Serviço;

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"FRANKLIN FERREIRA BARBOSA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"IVANILDO ANGELO SOARES - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ALZAMIR FONSECA DE OLIVEIRA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ALZAMIR FONSECA DE OLIVEIRA - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"RAFAEL PEREIRA MARTINS - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"EDUARDO PARANHOS COSTA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"EDUARDO PARANHOS COSTA - 05/26 - Maio 2026 - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MARCIANO PEDRO DA ROCHA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MARCIANO PEDRO DA ROCHA - 05/26 - Maio 2026 - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"RENATA KENNY DE SOUZA RODRIGUES - Ficha de EPI, vencida."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"RENATA KENNY DE SOUZA RODRIGUES - Cartão ponto com total de horas extras ou noturnas, vencido."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ARTHUR DAS VIRGENS SALA - 03/26 - Março 2026 - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"JEFFERSON MESSIAS TENORIO TEIX - 03/26 - Março 2026 - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ADILSON PADILHA MELLO - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ADILSON PADILHA MELLO - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"RENILDO VICENTE DA SILVA - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"RENILDO VICENTE DA SILVA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"HILDERLEY VASQUES TEIXEIRA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"IVANILDO ANGELO SOARES - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ALZAMIR FONSECA DE OLIVEIRA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ALZAMIR FONSECA DE OLIVEIRA - 05/26 - Maio 2026 - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"RAFAEL PEREIRA MARTINS - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"HILDERLEY VASQUES TEIXEIRA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"HILDERLEY VASQUES TEIXEIRA - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"IVANILDO ANGELO SOARES - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"IVANILDO ANGELO SOARES - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.  "
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"RUTH DA SILVA TRINDADE - ASO sem CNPJ da empresa, sem setor da função, sem informação do médico coordenador do PCMSO."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"RAFAEL PEREIRA MARTINS - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"RAFAEL PEREIRA MARTINS - 05/26 - Maio 2026 - Cartão ponto com total de horas extras ou noturnas.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"RUTH DA SILVA TRINDADE - Ordens de Serviço, após o envio do PGR será realizada a análise "
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,RUTH DA SILVA TRINDADE - Capacitação de acordo com a ordem de serviço
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"RUTH DA SILVA TRINDADE - Ficha de EPI, vencida."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"GERSON LUIZ DE MOURA - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"MARCIANO PEDRO DA ROCHA - 05/26 - Maio 2026 - ASO

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ALEXANDRE DUARTE PEREIRA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ANDRE LUIZ EVANGELISTA - 05/26 - Maio 2026 - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ANDRE LUIZ EVANGELISTA - Ficha de EPI.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise. "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"VALCENI DA CONCEICAO MARTINS - ASO.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"VALCENI DA CONCEICAO MARTINS - Ficha de EPI

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise.   "
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"SONIA MARIA FURTADO - ASO sem CNPJ da empresa, sem setor da função, sem informação do médico coordenador do PCMSO."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ANTONIO ESTENIO MOTA SEGUNDO - 05/26 - Maio 2026 - ASO,

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise."
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,APROVADO,TERCEIROS,,,"ANTONIO ESTENIO MOTA SEGUNDO - 05/26 - Maio 2026 - Ordens de Serviço.

Após alinhamentos de CCT, PCMSO/PGR, será realizada nova análise."
FOKUS CONSULTORIA LTDA,52176523000197,APROVADO,TERCEIROS,,,"SONIA MARIA FURTADO - Cartão ponto com total de horas extras ou noturnas, vencido."
