Razão Social,CPF/CNPJ,Situação da solicitação,Área da pendência,Documento,Marcas e representações,Pendência
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"01/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"02/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"03/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"04/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"12/2025 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"01/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"02/2026- O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"03/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"04/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"12/2025 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"01/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"02/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"03/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"04/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"12/2025- O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"01/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"02/2026- O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"03/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"04/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"12/2025 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"01/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"02/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"03/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"04/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"12/2025 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"01/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"02/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"03/2026 - O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MILDSON DE JESUS ALMEIDA - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MILDSON DE JESUS ALMEIDA - Ordens de Serviço, sem relatório de assinatura digital."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MILDSON DE JESUS ALMEIDA - ASO está vencido desde fevereiro de 2026, tendo ultrapassado o prazo de validade.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MICHELE ROBERTA GRIGOLETTI - Ficha de EPI sem  número do C.A, desatualizada e não constam todos os epi's referente a função conforme o PGR.

ABRIL"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MICHELE ROBERTA GRIGOLETTI - Capacitação de acordo com a ordem de serviço     Solicitamos o envio do documento requerido.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MICHELE ROBERTA GRIGOLETTI - Ordens de Serviço, sem relatório de assinatura digital.

ABRIL"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MICHELE ROBERTA GRIGOLETTI - ASO está vencido desde fevereiro de 2026, tendo ultrapassado o prazo de validade.

ABRIL"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MATHEUS SOUSA SIQUEIRA - Ficha de EPI, sem número do C.A, desatualizada, sem relatório de assinatura digital e não constam todos os epi's referente a função conforme o PGR.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MATHEUS SOUSA SIQUEIRA - Ficha de EPI sem o número do C.A, desatualizada e não constam tosos os epi's referente a função conforme o PGR.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MATHEUS SOUSA SIQUEIRA - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MATHEUS SOUSA SIQUEIRA - Ordens de Serviço, sem relatório de assinatura digital.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MATHEUS SOUSA SIQUEIRA - ASO, após o ajuste do PGR/PCMSO será realizado a análise.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"MATHEUS SOUSA SIQUEIRA - ASO, após o ajuste do PGR/PCMSO será realizado a análise."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"CHRISTIAN DE PAULA KRUG - Ficha de EPI  não constam todos os epis referente a função conforme o PGR

ABRIL"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"CHRISTIAN DE PAULA KRUG - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido.

ABRIL"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"CHRISTIAN DE PAULA KRUG - Ordens de Serviço, após o ajuste do PGR será realizada a análise.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"CHRISTIAN DE PAULA KRUG - ASO, após o ajuste do PGR/PCMSO será realizado a análise.


ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"CICERO ALVES DE OLIVEIRA JUNIOR - Ficha de EPI com data de entrega incompleta e não constam todos os epi's referente a função conforme o PGR.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"CICERO ALVES DE OLIVEIRA JUNIOR - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"CICERO ALVES DE OLIVEIRA JUNIOR - Ordens de Serviço, sem relatório de assinatura digital."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"CICERO ALVES DE OLIVEIRA JUNIOR - ASO, após o ajuste do PGR/PCMSO será realizado a análise.

ABRIL"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"THIAGO RODRIGUES ANTONACIO - Ficha de EPI desatualizada, sem o número do C.A, sem assinatura do colaborador, não constam todos os epi's referente a função conforme o PGR


ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"THIAGO RODRIGUES ANTONACIO - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido.


ABRIL"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"THIAGO RODRIGUES ANTONACIO - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"THIAGO RODRIGUES ANTONACIO - Ordens de Serviço, sem relatório de assinatura digital.

ABRIL."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"THIAGO RODRIGUES ANTONACIO - ASO ,  após o ajuste do PGR/PCMSO será realizada a análise.
ABRIL"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"DIEGO AUGUSTO DOS SANTOS - Ficha de EPI com data de entrega incompleta sem o ano , não constam todos os epi's referente a função conforme o PGR."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"DIEGO AUGUSTO DOS SANTOS - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"DIEGO AUGUSTO DOS SANTOS - Ordens de Serviço, sem relatório de assinatura digital."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"DIEGO AUGUSTO DOS SANTOS - ASO  está vencido desde fevereiro de 2026, tendo ultrapassado o prazo de validade."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"EDER EDEVALDO COELHO - Ficha de EPI, não constam todos os epi's referente a função conforme o PGR"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"EDER EDEVALDO COELHO - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"EDER EDEVALDO COELHO - Ordens de Serviço, sem relatório de assinatura digital."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"EDER EDEVALDO COELHO - ASO está vencido desde fevereiro de 2026, tendo ultrapassado o prazo de validade."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"EDUARDO JOSE CAPISTRANO - Ficha de EPI, não constam todos os epi's referente a função conforme o PGR"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"EDUARDO JOSE CAPISTRANO - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"EDUARDO JOSE CAPISTRANO - Ordens de Serviço, sem relatório de assinatura digital."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"EDUARDO JOSE CAPISTRANO - ASO, após o ajuste do PGR/PCMSO será realizado a análise."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"EDUARDO XAVIER - Ficha de EPI, não constam todos os epi's referente a função conforme o PGR."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"01/26- O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"02/26- O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"03/26- O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"04/26- O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"VENANCIO BASILIO FELISBERTO - 12/25 - Dezembro 2025 - Ficha de EPI, não constam todos os epi's referente a função conforme o PGR."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"VENANCIO BASILIO FELISBERTO - Capacitação de acordo com a ordem de serviço, Solicitamos o envio do documento requerido.
"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"VENANCIO BASILIO FELISBERTO - 12/25 - Dezembro 2025 - Ordens de Serviço, sem relatório de assinatura digital."
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"VENANCIO BASILIO FELISBERTO - 12/25 - Dezembro 2025 - ASO,  após o ajuste do PGR/PCMSO será realizado a análise.
"
MED MAIS SOLUCOES EM SERVICOS ESPECIAIS LTDA,09557452000143,EM_ELABORACAO,TERCEIROS,,,"12/25- O cartão de ponto foi reprovado por dependência normativa acessória, pois a sua validade jurídica está vinculada à eficácia da Convenção ou Acordo Coletivo (CCT/ACT). Como o documento raiz foi rejeitado devido a inconformidades geográficas, temporais e estruturais, as escalas e os parâmetros operacionais do ponto perderam a sua sustentação legal. É necessária uma nova submissão do cartão de ponto atrelada a um documento coletivo válido e autenticado pelo sistema Mediador do MTE."
